data_year,criminal_act_id,offense_id
2024,8,241115999
2024,8,241116043
2024,8,243263149
2024,6,243263169
2024,12,225529287
2024,3,222646973
2024,8,222647147
2024,8,241116118
2024,8,222647100
2024,6,222647078
2024,8,222647148
2024,8,225529513
2024,3,222647161
2024,6,222647162
2024,7,222647181
2024,8,225529613
2024,8,225529601
2024,6,225529640
2024,2,228365491
2024,3,225529822
2024,8,236511162
2024,8,226219545
2024,6,226218608
2024,8,225529834
2024,2,228365557
2024,6,226218715
2024,8,226218767
2024,8,226218825
2024,6,246186674
2024,6,226218869
2024,8,228365692
2024,8,228365721
2024,8,228365761
2024,6,228365862
2024,6,232004520
2024,2,228366179
2024,8,234013035
2024,6,229771391
2024,6,229771428
2024,6,234012977
2024,8,234895920
2024,6,241116015
2024,6,232004587
2024,3,229771568
2024,8,229771569
2024,2,246186670
2024,12,229771527
2024,2,236511197
2024,6,229771676
2024,6,229771689
2024,3,234895965
2024,8,232004663
2024,8,232004801
2024,8,234013097
2024,6,232005473
2024,12,234013367
2024,6,243811091
2024,6,234013322
2024,6,234895995
2024,8,234013489
2024,6,234013748
2024,3,234013792
2024,6,234013792
2024,6,234013823
2024,6,234013824
2024,8,241116127
2024,6,234013833
2024,12,234896082
2024,6,234896095
2024,6,234896157
2024,7,246186699
2024,6,234896323
2024,8,234896424
2024,2,238037471
2024,2,236511337
2024,8,243811105
2024,8,246186697
2024,8,236511293
2024,6,236511356
2024,6,239627663
2024,6,239627664
2024,12,246186700
2024,6,236511482
2024,4,241116057
2024,3,238037572
2024,6,238037573
2024,6,238037589
2024,6,238037611
2024,6,238037612
2024,8,238037618
2024,3,238037777
2024,8,238038432
2024,6,238037968
2024,8,239627855
2024,6,239627871
2024,6,239627873
2024,6,239627943
2024,8,241116182
2024,8,239628229
2024,14,243811181
2024,6,241116171
2024,6,241116370
2024,8,246186731
2024,8,246186735
2024,3,241116535
2024,6,241116535
2024,6,241116536
2024,6,243811259
2024,6,243811275
2024,8,222643580
2024,6,222643589
2024,6,222643613
2024,6,245376570
2024,6,222643674
2024,6,222643645
2024,6,222643646
2024,6,224237371
2024,3,224237375
2024,6,222643690
2024,6,225533073
2024,6,225533074
2024,6,225533075
2024,9,229147162
2024,6,229147163
2024,6,222643654
2024,6,222643655
2024,3,225533134
2024,6,225533135
2024,6,222643755
2024,6,222643771
2024,8,222643832
2024,6,222644006
2024,6,224237382
2024,6,225533353
2024,3,225533376
2024,9,222644331
2024,6,222644264
2024,8,222644271
2024,3,222644287
2024,6,245376600
2024,3,222644371
2024,3,222644386
2024,6,222644387
2024,6,222644398
2024,3,222644421
2024,3,222644422
2024,6,222644423
2024,6,222644454
2024,6,222644382
2024,6,225533433
2024,2,229147177
2024,6,222644429
2024,6,225533244
2024,6,222644477
2024,6,229147176
2024,6,222644516
2024,6,224237385
2024,6,224237386
2024,8,222644488
2024,6,222644555
2024,6,224237389
2024,6,222644603
2024,6,237012368
2024,8,234011965
2024,6,222644699
2024,8,222644709
2024,6,222644725
2024,6,224237399
2024,6,222644670
2024,6,222644671
2024,8,222644751
2024,8,222644752
2024,6,222644889
2024,6,222644890
2024,3,225533449
2024,6,222644918
2024,8,222644930
2024,5,222644977
2024,6,222645016
2024,6,241946087
2024,6,224237402
2024,6,222644978
2024,8,222645141
2024,6,225533518
2024,6,222645025
2024,6,222645038
2024,3,222645081
2024,3,224237416
2024,3,224237417
2024,9,245376632
2024,6,222645046
2024,6,222645186
2024,3,224237702
2024,6,245376615
2024,8,229147764
2024,3,236218328
2024,6,245376635
2024,6,224237442
2024,3,225533337
2024,3,225533338
2024,3,224237749
2024,6,222645338
2024,8,224237721
2024,6,222645381
2024,6,222645420
2024,6,222645410
2024,3,224237469
2024,5,222645538
2024,3,237012389
2024,6,234012559
2024,6,224237545
2024,6,244237049
2024,6,224237562
2024,6,224237568
2024,6,225533593
2024,3,225533594
2024,6,225533594
2024,6,225533595
2024,6,224237585
2024,8,224237623
2024,3,225533521
2024,6,236218376
2024,8,224237647
2024,6,224237672
2024,6,224237760
2024,6,224237773
2024,6,225533624
2024,6,224237776
2024,6,224237783
2024,6,224237764
2024,6,224238368
2024,3,224237791
2024,3,224237792
2024,6,224237793
2024,3,236218353
2024,3,224237821
2024,6,224237857
2024,3,236218355
2024,3,224237898
2024,3,224237888
2024,6,224237896
2024,8,224237897
2024,3,229147255
2024,6,224237909
2024,3,224237913
2024,3,225533738
2024,6,224237927
2024,6,224237976
2024,6,224237977
2024,6,224237996
2024,6,224238004
2024,6,224238036
2024,3,224238037
2024,6,224238038
2024,6,245376676
2024,6,224238011
2024,6,224238076
2024,6,224238087
2024,6,224238124
2024,6,237012382
2024,14,225533978
2024,3,245376686
2024,3,229147365
2024,3,234011986
2024,3,224238369
2024,6,224238403
2024,6,224238417
2024,6,225533796
2024,6,224239056
2024,6,236218367
2024,6,224238515
2024,6,224238521
2024,6,224238524
2024,3,225534050
2024,3,225534051
2024,3,224238590
2024,6,225533749
2024,6,236218400
2024,6,245376699
2024,6,224238625
2024,6,224238670
2024,8,224238677
2024,6,224238683
2024,6,224238687
2024,6,224238699
2024,6,224238715
2024,3,229147382
2024,3,229147400
2024,3,225534122
2024,3,224238740
2024,6,224238739
2024,6,224238764
2024,6,224238753
2024,6,224238797
2024,6,224238803
2024,1,241946121
2024,6,224238818
2024,3,225534068
2024,6,237012401
2024,6,237458209
2024,14,234012011
2024,8,224238866
2024,3,224238950
2024,3,225534288
2024,6,224238965
2024,3,229147497
2024,3,245376781
2024,3,229147464
2024,8,225535643
2024,6,234012012
2024,6,225536165
2024,6,225534407
2024,8,225534429
2024,6,225534360
2024,6,229147563
2024,3,245376693
2024,6,225534783
2024,6,225534781
2024,6,225534845
2024,9,225534981
2024,9,225535017
2024,9,225534857
2024,9,225534879
2024,5,225534973
2024,6,225535056
2024,6,225535105
2024,6,225535128
2024,6,229148489
2024,6,225535120
2024,3,229147554
2024,3,229147555
2024,6,229147583
2024,8,225535139
2024,3,225535230
2024,6,225535123
2024,6,225535231
2024,6,225535469
2024,6,225535319
2024,6,225535270
2024,6,225535333
2024,6,225535334
2024,6,225535300
2024,3,225535409
2024,6,225535410
2024,6,225535524
2024,6,225535531
2024,6,225535532
2024,6,225535667
2024,8,229147630
2024,6,225535581
2024,6,225535722
2024,6,237012429
2024,6,225535787
2024,6,225535702
2024,6,245376930
2024,3,229147649
2024,6,225535920
2024,8,241116640
2024,6,225535966
2024,6,225536001
2024,6,225536831
2024,8,237458206
2024,6,225535958
2024,3,229147689
2024,3,229147690
2024,3,241116680
2024,3,225536012
2024,8,225535957
2024,8,229148593
2024,6,229147694
2024,8,229147726
2024,3,234012031
2024,3,245376934
2024,3,229147744
2024,6,229147724
2024,3,229147746
2024,6,229147766
2024,6,229148616
2024,6,229147768
2024,3,225536382
2024,6,225536444
2024,6,229147854
2024,6,229147879
2024,6,229147880
2024,6,229147881
2024,6,244237061
2024,3,229147929
2024,4,234012064
2024,6,241116624
2024,6,241116625
2024,6,241116626
2024,3,229147961
2024,3,229147962
2024,3,229147963
2024,6,229147946
2024,3,229147947
2024,6,229148008
2024,3,229147980
2024,6,245376867
2024,1,229148044
2024,6,229148045
2024,6,229148006
2024,6,229148033
2024,3,234012075
2024,3,229148073
2024,3,229148074
2024,6,229148075
2024,6,229148079
2024,6,229148088
2024,6,229148105
2024,6,229148052
2024,8,229148098
2024,6,236218412
2024,6,229148107
2024,6,229148181
2024,6,229148198
2024,6,229148206
2024,6,237012420
2024,6,229148238
2024,6,229148179
2024,3,245376956
2024,3,245376957
2024,3,245376958
2024,3,229149211
2024,6,229149215
2024,6,229149218
2024,8,237012427
2024,3,229148261
2024,6,229148262
2024,6,241116694
2024,6,236218426
2024,6,229148355
2024,6,229148369
2024,3,229148376
2024,3,234012104
2024,6,229148372
2024,6,229148401
2024,6,237012442
2024,3,229148504
2024,9,237012425
2024,6,229148485
2024,3,229148588
2024,3,229148596
2024,3,237012433
2024,6,229148659
2024,8,229148634
2024,6,229148643
2024,6,229148644
2024,1,229148710
2024,6,229148700
2024,6,229148654
2024,6,229148669
2024,6,229148691
2024,3,229148724
2024,6,229148782
2024,6,229148790
2024,6,234012090
2024,6,234012095
2024,6,229148928
2024,6,229148825
2024,6,229148920
2024,6,229148938
2024,6,229148853
2024,6,229148890
2024,8,236218466
2024,6,229149225
2024,6,229149226
2024,6,236218480
2024,6,245377109
2024,5,229148979
2024,1,229149117
2024,3,229148917
2024,3,234012149
2024,3,241116687
2024,3,237012435
2024,6,229148949
2024,6,229148994
2024,6,245377338
2024,6,229149022
2024,6,229149030
2024,6,229149100
2024,6,241946175
2024,8,229149099
2024,6,229149019
2024,3,234012200
2024,3,234012201
2024,6,234012202
2024,2,241116717
2024,6,241116726
2024,3,229149050
2024,6,229149058
2024,6,244237071
2024,3,229149107
2024,6,234012169
2024,1,244237074
2024,11,234012195
2024,6,245377450
2024,3,245377216
2024,3,234012179
2024,6,234012196
2024,6,234012199
2024,6,234012221
2024,6,245377452
2024,1,245377453
2024,6,234012244
2024,6,234012259
2024,6,234012261
2024,6,234012274
2024,1,245377385
2024,3,245377505
2024,3,245377506
2024,3,245377507
2024,6,234012304
2024,6,234012339
2024,6,234012354
2024,6,234012355
2024,6,234012337
2024,6,234012356
2024,6,234012358
2024,6,234012372
2024,3,234012377
2024,6,234012379
2024,3,234012387
2024,6,234012388
2024,6,234012380
2024,6,237458205
2024,5,245377709
2024,6,234012439
2024,3,234012385
2024,6,234012386
2024,6,234012417
2024,6,234012425
2024,6,245377619
2024,6,234012431
2024,6,234012436
2024,6,234012437
2024,1,244237073
2024,6,234012478
2024,6,234012514
2024,6,234012476
2024,6,234012510
2024,6,234012511
2024,6,234012488
2024,6,234012494
2024,6,234012495
2024,6,245377684
2024,3,245377484
2024,3,245377485
2024,3,234012519
2024,6,245377776
2024,6,234012548
2024,6,245377520
2024,1,234012552
2024,6,234012584
2024,8,234012613
2024,6,234012553
2024,6,234012561
2024,6,234012566
2024,6,245377669
2024,6,234012583
2024,6,234012618
2024,6,244237097
2024,6,234012593
2024,6,234012660
2024,6,245377905
2024,6,234012637
2024,6,234012646
2024,6,234012662
2024,6,245378972
2024,3,234012703
2024,6,245377616
2024,6,245377617
2024,6,234012681
2024,3,234012702
2024,5,234012687
2024,6,234012701
2024,6,234012737
2024,6,234012738
2024,6,236218458
2024,6,234012736
2024,6,234012821
2024,3,234012856
2024,3,234012881
2024,6,234012882
2024,6,244237101
2024,6,234012899
2024,6,234012835
2024,8,234012843
2024,6,234012908
2024,1,237458204
2024,6,234012903
2024,6,234012910
2024,6,245377795
2024,3,234013207
2024,6,245377953
2024,3,236218535
2024,3,234013132
2024,3,234013133
2024,2,245378092
2024,6,234013165
2024,6,234013201
2024,6,236218598
2024,3,241946165
2024,3,241946166
2024,3,241946180
2024,3,241946181
2024,6,236218596
2024,6,236218568
2024,6,236218577
2024,6,236218601
2024,6,236218604
2024,2,245378140
2024,8,236218705
2024,6,245377991
2024,6,236218677
2024,6,245377969
2024,6,236218755
2024,8,241116788
2024,6,236218725
2024,6,236218726
2024,3,236218743
2024,3,236218744
2024,3,236218751
2024,6,236218715
2024,8,236218819
2024,6,241946257
2024,8,236218870
2024,6,236218854
2024,3,236218880
2024,3,236218881
2024,6,236218878
2024,6,236218931
2024,3,236218939
2024,3,236218952
2024,3,236218937
2024,3,236218943
2024,3,236218950
2024,3,236218951
2024,1,236218961
2024,6,236219062
2024,8,236219147
2024,14,236219156
2024,6,236219132
2024,9,236219148
2024,6,236219280
2024,6,236219187
2024,6,236219205
2024,8,236219193
2024,3,236219327
2024,6,236219344
2024,6,236219436
2024,6,236219437
2024,6,236219424
2024,6,236219476
2024,6,236219487
2024,6,236219613
2024,6,236219504
2024,6,236219558
2024,6,236219703
2024,6,236219729
2024,6,236219781
2024,6,236219823
2024,6,237012500
2024,6,236219840
2024,6,236219855
2024,6,236219856
2024,9,245378485
2024,6,241946215
2024,8,236219846
2024,6,236219850
2024,6,236219864
2024,6,236219876
2024,6,236219884
2024,2,245378312
2024,6,236219910
2024,6,236219914
2024,3,237012526
2024,3,236219922
2024,6,236219922
2024,6,245378524
2024,6,237012570
2024,6,237012664
2024,3,241116798
2024,3,241116799
2024,6,245378472
2024,3,237013740
2024,6,237012709
2024,6,237012710
2024,8,237012734
2024,6,237012696
2024,6,245378587
2024,6,237012701
2024,6,237012714
2024,6,237012741
2024,6,237012722
2024,6,237012745
2024,6,237012808
2024,6,237012821
2024,3,237012777
2024,6,237012760
2024,6,237012799
2024,2,237012807
2024,6,237012764
2024,3,244237092
2024,3,244237093
2024,6,237012798
2024,6,237012825
2024,7,245378721
2024,7,245378722
2024,8,237012795
2024,9,237012831
2024,6,237012867
2024,6,237012891
2024,6,237012908
2024,3,245378731
2024,1,237013031
2024,1,237012866
2024,3,237012861
2024,1,237012876
2024,3,245378900
2024,2,237012898
2024,1,237012911
2024,1,237012963
2024,3,241116823
2024,3,237013055
2024,6,237012923
2024,6,237012924
2024,6,237012937
2024,6,237013765
2024,6,245379190
2024,6,237012994
2024,6,237013002
2024,6,237013011
2024,6,237013096
2024,6,237013097
2024,6,245378888
2024,6,237013043
2024,6,237013069
2024,6,245379113
2024,6,245379208
2024,6,245379209
2024,5,245379267
2024,3,245379064
2024,3,237013220
2024,6,245379098
2024,8,237013141
2024,6,237013151
2024,3,245379110
2024,3,237013165
2024,6,237013148
2024,3,237013206
2024,6,245379226
2024,3,241116831
2024,3,241116832
2024,6,241116833
2024,3,237013184
2024,6,237013185
2024,1,237013199
2024,1,237013191
2024,6,241946209
2024,6,245379271
2024,1,245379269
2024,6,245379084
2024,6,245379140
2024,12,237013363
2024,6,241946233
2024,6,245379205
2024,6,245379246
2024,3,245379318
2024,3,245379391
2024,3,237013451
2024,6,245379193
2024,6,245379353
2024,2,245379440
2024,6,237013499
2024,6,245379444
2024,3,245379294
2024,6,245379294
2024,3,245379295
2024,6,245379295
2024,3,237013571
2024,3,237013572
2024,6,237013573
2024,6,245379298
2024,6,237013617
2024,6,237013587
2024,6,245379441
2024,6,237013596
2024,3,241946198
2024,6,244237139
2024,6,237013655
2024,6,245379679
2024,8,237013685
2024,5,245379900
2024,5,245379901
2024,4,245379857
2024,2,245379842
2024,3,245379775
2024,6,245379691
2024,6,245379911
2024,6,245379944
2024,6,245379761
2024,6,245379898
2024,6,245379991
2024,3,245379979
2024,8,245379812
2024,3,246186351
2024,8,245380101
2024,6,245380185
2024,6,245380234
2024,6,245380156
2024,6,245380157
2024,6,245380515
2024,6,245380494
2024,3,245380348
2024,3,245380366
2024,9,245380501
2024,8,245380328
2024,6,245380604
2024,6,245380541
2024,6,245380431
2024,3,245380523
2024,3,245380525
2024,6,245380526
2024,6,245380435
2024,3,245380464
2024,6,245380812
2024,3,245380912
2024,3,245380913
2024,6,245380568
2024,1,245380637
2024,6,245380716
2024,6,245380898
2024,1,245380665
2024,6,245381122
2024,6,245381195
2024,6,237458233
2024,6,245380852
2024,6,245380947
2024,6,245381088
2024,3,245380803
2024,6,245381159
2024,6,245380997
2024,3,245381250
2024,3,245380822
2024,3,245381098
2024,6,245381098
2024,3,245381145
2024,3,245381194
2024,6,245380880
2024,6,245380923
2024,6,245381091
2024,6,245381141
2024,8,245381101
2024,6,245381264
2024,6,245381382
2024,3,245381067
2024,3,245381609
2024,3,245381610
2024,6,245381231
2024,6,245381303
2024,8,245381340
2024,6,245381439
2024,3,245381448
2024,6,245381498
2024,6,245381556
2024,6,245381196
2024,6,245381197
2024,6,245381510
2024,6,245381566
2024,6,245381597
2024,6,245381624
2024,6,245381453
2024,3,245381447
2024,6,245381672
2024,6,245381428
2024,3,245381693
2024,3,245381485
2024,3,245381486
2024,6,245381529
2024,1,245381691
2024,6,237458296
2024,6,245381715
2024,6,245381716
2024,6,237458366
2024,6,237458376
2024,6,237458406
2024,6,237458294
2024,6,237458310
2024,3,237458300
2024,6,237458344
2024,1,237458365
2024,6,237458367
2024,3,237458394
2024,1,237458402
2024,6,237458402
2024,3,237458428
2024,6,245381576
2024,6,237458425
2024,6,237458494
2024,3,237458489
2024,3,237458566
2024,5,237458610
2024,8,237458568
2024,6,237458693
2024,6,237458642
2024,6,237458715
2024,6,237458647
2024,3,237458718
2024,6,237458718
2024,6,237458669
2024,3,237458720
2024,3,237459606
2024,6,237458860
2024,3,241116945
2024,3,241116946
2024,1,241116947
2024,6,237458906
2024,6,237459634
2024,8,237458786
2024,6,237458773
2024,6,237458789
2024,6,241946261
2024,6,237458814
2024,6,237458841
2024,6,237458788
2024,6,241946287
2024,6,237458898
2024,3,245381558
2024,6,245381558
2024,6,237458828
2024,3,237458863
2024,3,245381584
2024,6,237458892
2024,3,244237141
2024,6,244237142
2024,7,237458875
2024,6,237458957
2024,6,237458912
2024,6,237458994
2024,6,237459007
2024,8,237458928
2024,3,245381775
2024,3,237459015
2024,6,237459065
2024,6,245381849
2024,6,237459014
2024,6,237459115
2024,6,237459144
2024,6,237459153
2024,6,245381679
2024,6,237459139
2024,6,237459159
2024,3,237459179
2024,6,237459175
2024,3,237459184
2024,3,237459197
2024,6,237459218
2024,6,237459232
2024,6,237459211
2024,6,237459304
2024,8,244237160
2024,4,245381863
2024,4,237459332
2024,3,245381646
2024,3,245381647
2024,6,245381648
2024,3,237459264
2024,3,237459375
2024,3,245381702
2024,6,237459371
2024,6,237459382
2024,3,237459380
2024,3,241116916
2024,1,241116917
2024,6,237459393
2024,6,237459444
2024,6,237459493
2024,6,237459502
2024,6,237459443
2024,1,245381705
2024,6,237459463
2024,6,237459491
2024,6,241116986
2024,6,237459531
2024,9,241116919
2024,8,241116968
2024,3,241117109
2024,6,241117138
2024,3,241117161
2024,6,241117468
2024,6,241117126
2024,6,241117147
2024,3,241946225
2024,3,241946226
2024,6,241946226
2024,3,241946227
2024,6,241946227
2024,6,241117200
2024,6,244237178
2024,6,241117178
2024,3,241117190
2024,9,241117193
2024,8,241117260
2024,6,241117218
2024,6,241117222
2024,6,241117232
2024,6,241117246
2024,6,241117257
2024,6,241117273
2024,8,241117241
2024,6,245381692
2024,3,241117283
2024,6,241117281
2024,6,246186390
2024,5,241117289
2024,6,241117347
2024,8,241117359
2024,6,241117299
2024,6,241117441
2024,6,241117354
2024,3,241117362
2024,6,241117428
2024,6,241117401
2024,6,241117444
2024,6,241117486
2024,6,241117383
2024,3,241117480
2024,6,241117415
2024,1,241117454
2024,6,241117546
2024,3,241117547
2024,6,241117499
2024,6,241117562
2024,3,245381794
2024,6,241117722
2024,6,241117559
2024,6,241117598
2024,6,241117668
2024,6,241117602
2024,6,245381884
2024,6,245381885
2024,6,241117755
2024,3,241117734
2024,3,241117737
2024,6,241117738
2024,6,241117876
2024,8,241117890
2024,6,241117818
2024,8,241117970
2024,6,241117862
2024,6,241117996
2024,4,241117875
2024,3,241118013
2024,6,241118032
2024,6,241118033
2024,6,241118067
2024,6,241117926
2024,6,245382312
2024,6,241117944
2024,6,241118016
2024,6,241118021
2024,6,241118091
2024,6,245381845
2024,6,241118188
2024,6,245382103
2024,6,241118051
2024,6,241118221
2024,6,245381926
2024,1,245381878
2024,14,241118184
2024,6,241118198
2024,6,245381956
2024,6,245381967
2024,3,245382005
2024,6,245382006
2024,1,245381966
2024,6,245382056
2024,6,245381960
2024,6,245381978
2024,6,245381996
2024,6,245382014
2024,5,245382052
2024,6,245382019
2024,6,245382067
2024,2,245382083
2024,6,245382744
2024,6,245382101
2024,1,245382177
2024,6,245382170
2024,6,245382210
2024,6,245382224
2024,6,245382197
2024,9,245382221
2024,3,245382231
2024,6,245382223
2024,6,245382216
2024,6,245382243
2024,1,245382250
2024,6,245382233
2024,6,245382247
2024,6,245382253
2024,6,245382259
2024,6,245382269
2024,6,245382314
2024,3,245382311
2024,6,245382331
2024,6,245382442
2024,6,245382339
2024,6,245382416
2024,6,245382417
2024,6,245382452
2024,6,245382461
2024,6,245382462
2024,6,245382401
2024,6,245382411
2024,6,245382466
2024,3,241946244
2024,8,245382486
2024,3,245382513
2024,3,245382537
2024,3,245382541
2024,6,245382559
2024,6,245382517
2024,6,245382522
2024,8,245382539
2024,6,245382580
2024,5,245382581
2024,3,245382505
2024,3,245382582
2024,3,245382578
2024,3,245382591
2024,3,245382616
2024,6,245382546
2024,6,245382622
2024,6,245382640
2024,6,245382659
2024,6,245382571
2024,6,245382583
2024,6,245382602
2024,6,245382653
2024,6,245382673
2024,6,245382700
2024,6,245382627
2024,6,245382645
2024,6,245382662
2024,8,245382661
2024,3,245382668
2024,3,245382669
2024,1,245382704
2024,6,245382777
2024,3,244237263
2024,1,244237264
2024,6,244237265
2024,6,245382760
2024,1,245382796
2024,9,245382765
2024,6,245382715
2024,6,245382779
2024,6,245382708
2024,6,245382790
2024,6,244237254
2024,6,245382815
2024,6,241946397
2024,6,245382886
2024,6,245382787
2024,7,245382848
2024,6,245382870
2024,6,245382888
2024,6,245382803
2024,14,245382876
2024,6,246186447
2024,6,246186448
2024,6,241946275
2024,6,241946309
2024,6,241946296
2024,6,241946337
2024,6,241946347
2024,9,244237952
2024,3,241946306
2024,6,241946394
2024,5,241946338
2024,6,241946373
2024,8,241946393
2024,6,244237957
2024,6,241946424
2024,3,244237958
2024,3,244237959
2024,6,244237960
2024,3,241946467
2024,3,241946582
2024,6,241946438
2024,6,241946464
2024,6,241946554
2024,6,241946589
2024,8,244237953
2024,6,241946502
2024,5,241946503
2024,6,241946514
2024,3,241946466
2024,6,241946482
2024,6,241946505
2024,3,241946597
2024,6,241946506
2024,3,241946618
2024,3,241946619
2024,9,241946530
2024,1,241946531
2024,6,241946627
2024,6,241946593
2024,6,241946676
2024,6,241946608
2024,6,241946721
2024,6,241946650
2024,5,241946745
2024,3,241946774
2024,6,241946769
2024,6,241946840
2024,6,241946744
2024,6,244237308
2024,6,244237340
2024,6,241946776
2024,6,241946785
2024,6,241946825
2024,6,241946807
2024,6,241946819
2024,5,241946812
2024,6,241946823
2024,6,241946834
2024,3,241946874
2024,3,244237320
2024,6,241946869
2024,6,241946919
2024,3,244237368
2024,6,241946945
2024,6,244237425
2024,6,241946852
2024,8,241946958
2024,6,241946962
2024,8,241946950
2024,6,241946889
2024,6,241946943
2024,6,233483143
2024,6,229772428
2024,3,220904829
2024,6,220904829
2024,3,220904830
2024,6,220904830
2024,6,220904843
2024,6,220904879
2024,7,228368017
2024,7,234895397
2024,6,220904898
2024,6,220904899
2024,6,220904973
2024,5,220904888
2024,3,220904999
2024,6,220904999
2024,6,220905067
2024,6,228368186
2024,6,228368187
2024,3,220904978
2024,6,220904978
2024,6,220905027
2024,5,225534104
2024,14,220905065
2024,3,220905115
2024,6,220905115
2024,1,220905220
2024,1,220905106
2024,6,220905106
2024,3,220905108
2024,6,220905108
2024,6,220905252
2024,6,220905253
2024,6,225534306
2024,2,225534320
2024,6,220905302
2024,6,228368135
2024,6,228368137
2024,6,220905358
2024,5,220905240
2024,5,220905255
2024,8,225534424
2024,6,228368136
2024,6,220905257
2024,6,220905258
2024,8,220905368
2024,6,220905406
2024,8,220905398
2024,6,220905415
2024,6,220905416
2024,6,225534493
2024,6,225534693
2024,3,225534644
2024,5,225534644
2024,6,225534644
2024,6,225534645
2024,6,225534646
2024,6,225534923
2024,6,225534924
2024,6,225534762
2024,1,225534817
2024,1,225534832
2024,8,225534866
2024,1,225534848
2024,6,225534848
2024,1,225534849
2024,6,225534849
2024,6,225534895
2024,6,225534962
2024,6,225534990
2024,12,225535217
2024,6,225534969
2024,8,225534970
2024,8,225535057
2024,8,225534998
2024,1,228368182
2024,6,225535168
2024,6,225535169
2024,6,225535261
2024,6,225535262
2024,6,225535263
2024,6,234895408
2024,1,225535121
2024,3,225535121
2024,6,225535232
2024,6,225535233
2024,1,225535343
2024,6,225535343
2024,6,225535112
2024,8,225535107
2024,12,225535129
2024,6,225535198
2024,6,225535199
2024,1,225535221
2024,6,225535221
2024,6,225535330
2024,6,225535516
2024,6,225535518
2024,6,228368217
2024,6,225535405
2024,6,225535406
2024,6,225535456
2024,6,225535503
2024,6,241944507
2024,3,225535550
2024,6,225535550
2024,6,225535551
2024,6,229562194
2024,8,228368293
2024,1,225535636
2024,6,225535636
2024,6,225535492
2024,6,228368277
2024,1,225535621
2024,6,225535621
2024,5,234895421
2024,8,225535632
2024,8,225535701
2024,6,225535577
2024,8,236512415
2024,8,225535978
2024,6,225535935
2024,1,228368406
2024,6,228368406
2024,1,225535956
2024,6,225535956
2024,6,225535789
2024,8,225535870
2024,6,225535871
2024,6,225535872
2024,6,228368520
2024,6,228368521
2024,8,228368326
2024,8,225536119
2024,8,225536120
2024,6,225536113
2024,6,225536114
2024,1,228368413
2024,6,228368413
2024,6,225536140
2024,6,225536141
2024,1,225536030
2024,6,225536030
2024,6,225536031
2024,6,225536032
2024,1,236512471
2024,6,225536237
2024,8,236512512
2024,8,236512513
2024,6,237460012
2024,8,236512441
2024,6,225536331
2024,6,236512468
2024,8,236512479
2024,6,225536225
2024,6,225536226
2024,6,228368509
2024,6,228368528
2024,3,225536144
2024,6,225536144
2024,8,225536144
2024,3,225536145
2024,6,225536145
2024,8,225536145
2024,6,225536278
2024,6,225536279
2024,14,225536080
2024,6,228368643
2024,3,234895422
2024,3,234895423
2024,8,228368862
2024,6,228368708
2024,6,228368732
2024,6,236512451
2024,6,228368895
2024,6,228368923
2024,6,228368842
2024,6,228368844
2024,1,228369145
2024,6,228369145
2024,14,228368979
2024,1,228369076
2024,3,228369076
2024,6,228369089
2024,3,228369090
2024,6,228369091
2024,6,228369255
2024,6,228369256
2024,6,228369335
2024,6,228369421
2024,6,228369345
2024,6,228369346
2024,6,228369386
2024,1,236512579
2024,3,236512579
2024,6,236512579
2024,8,228369455
2024,6,232614037
2024,6,228369483
2024,8,228369500
2024,14,228369541
2024,6,228369701
2024,6,242651039
2024,6,242651040
2024,6,228369573
2024,8,228369573
2024,6,228369576
2024,8,243812644
2024,8,243812645
2024,6,243812646
2024,8,228369651
2024,6,237460073
2024,8,243812649
2024,1,228369550
2024,3,228369550
2024,6,228369550
2024,8,228369543
2024,6,228369636
2024,6,228369672
2024,6,232613675
2024,1,228369572
2024,3,228369572
2024,6,228369572
2024,6,228369621
2024,6,228369626
2024,6,234895412
2024,6,228369763
2024,1,228369784
2024,3,228369784
2024,6,228369784
2024,6,228369801
2024,6,228369802
2024,1,228369815
2024,3,228369815
2024,6,228369815
2024,6,228369848
2024,6,234895424
2024,6,234895425
2024,6,228369834
2024,6,228369835
2024,1,245376671
2024,6,228369826
2024,6,228369827
2024,6,245376784
2024,6,245376785
2024,6,245376786
2024,6,228369776
2024,6,228369777
2024,6,228369871
2024,6,228369911
2024,1,228369952
2024,3,228369952
2024,6,228369952
2024,8,237460045
2024,6,237460046
2024,8,234895437
2024,1,234895442
2024,3,234895442
2024,6,234895442
2024,1,234895443
2024,3,234895443
2024,6,234895443
2024,6,234895444
2024,6,245376905
2024,6,245376906
2024,6,228369954
2024,6,228369955
2024,6,234895459
2024,6,237460067
2024,6,237460068
2024,6,232613699
2024,1,232613702
2024,3,232613702
2024,6,232613702
2024,1,232613703
2024,3,232613703
2024,6,232613703
2024,3,237460009
2024,6,237460009
2024,7,237460009
2024,3,237460010
2024,6,237460010
2024,7,237460010
2024,6,237460011
2024,6,234895482
2024,6,234895483
2024,8,232613741
2024,8,232613742
2024,6,232613764
2024,6,234895515
2024,6,232613781
2024,6,232613782
2024,8,232613802
2024,6,232613809
2024,6,232613810
2024,6,243812643
2024,3,234895543
2024,12,237460098
2024,12,232613824
2024,12,234895572
2024,8,237460122
2024,8,237460123
2024,6,234895558
2024,6,234895559
2024,1,234896193
2024,3,234896193
2024,6,234896193
2024,6,232613879
2024,6,232613880
2024,12,236512607
2024,1,232613901
